2025-05-02 19:16:00.942 +02:00 [INF] Starting the search for vehicles.
2025-05-02 19:16:01.019 +02:00 [DBG] All local IPv4 adapters:
2025-05-02 19:16:01.019 +02:00 [DBG] 10.73.39.5
2025-05-02 19:16:01.019 +02:00 [DBG] 192.168.1.97
2025-05-02 19:16:01.019 +02:00 [DBG] 127.0.0.2
2025-05-02 19:16:01.029 +02:00 [INF] Binding to local endpoint : 127.0.0.2:13400.
2025-05-02 19:16:01.029 +02:00 [INF] Binding to local endpoint : 10.73.39.5:13400.
2025-05-02 19:16:01.029 +02:00 [INF] Binding to local endpoint : 192.168.1.97:13400.
2025-05-02 19:16:01.031 +02:00 [INF] Send vehicle identification request from 127.0.0.2:13400.
2025-05-02 19:16:01.031 +02:00 [INF] Send vehicle identification request from 10.73.39.5:13400.
2025-05-02 19:16:01.031 +02:00 [INF] Send vehicle identification request from 192.168.1.97:13400.
2025-05-02 19:16:01.032 +02:00 [INF] Send request from: 192.168.1.97:13400 to: 255.255.255.255:13400.
2025-05-02 19:16:01.032 +02:00 [INF] Send request from: 10.73.39.5:13400 to: 255.255.255.255:13400.
2025-05-02 19:16:01.032 +02:00 [INF] Send request from: 127.0.0.2:13400 to: 255.255.255.255:13400.
2025-05-02 19:16:01.034 +02:00 [DBG] Received message is too short.
2025-05-02 19:16:01.034 +02:00 [DBG] Received message is too short.
2025-05-02 19:16:02.200 +02:00 [INF] Stopping the search for vehicles.
2025-05-02 19:16:03.433 +02:00 [INF] [COM] DoIPBusConnection instanceId:1, threadId:17
2025-05-02 19:16:03.435 +02:00 [INF] Creating BusManager
2025-05-02 19:16:03.436 +02:00 [INF] Creating DoX
2025-05-02 19:16:03.466 +02:00 [INF] [COM] Open called. Assembly version:4.30.0.0, instanceId:1, threadId:17
2025-05-02 19:16:03.470 +02:00 [INF] [COM] DoOpen instanceId:1, threadId:17
2025-05-02 19:16:03.540 +02:00 [INF] [COM] Using Loopback adapter: Software Loopback Interface 1 with address: 127.0.0.2
2025-05-02 19:16:03.540 +02:00 [INF] [COM] Using Unknown adapter: _Common_iconnect.umbrella.profile - iaccess.global.volvocars.biz with address: 10.73.39.5
2025-05-02 19:16:03.540 +02:00 [INF] [COM] Using Wifi adapter: Intel(R) Wi-Fi 6 AX201 160MHz with address: 192.168.1.97
2025-05-02 19:16:03.542 +02:00 [INF] [COM] Send VehicleIdentificationRequest from: 127.0.0.2:62536 to: 127.0.0.1:13400
2025-05-02 19:16:03.646 +02:00 [INF] [COM] Send VehicleIdentificationRequest from: 127.0.0.2:62536 to: 255.255.255.255:13400
2025-05-02 19:16:03.647 +02:00 [INF] [COM] Send VehicleIdentificationRequest from: 192.168.1.97:62538 to: 255.255.255.255:13400
2025-05-02 19:16:03.647 +02:00 [INF] [COM] Send VehicleIdentificationRequest from: 10.73.39.5:62537 to: 255.255.255.255:13400
2025-05-02 19:16:03.850 +02:00 [INF] [COM] Received VehicleIdentificationResponse from: 127.0.0.1:13400 to: 127.0.0.2:13400
2025-05-02 19:16:03.853 +02:00 [INF] [COM] Set vehicle VIN: EcuSim           
2025-05-02 19:16:03.855 +02:00 [INF] [COM] Set vehicle EID: [50, 61, 72, 62, 6C, 60]
2025-05-02 19:16:03.855 +02:00 [INF] [COM] Reconnected to IP: 127.0.0.1
2025-05-02 19:16:03.855 +02:00 [INF] [COM] Further Action Code: 0x00
2025-05-02 19:16:03.856 +02:00 [INF] [COM] Gateway address: 0x1001
2025-05-02 19:16:03.859 +02:00 [INF] [COM] Connection type: P2P
2025-05-02 19:16:03.860 +02:00 [INF] [COM] Initializing socket for DoIpTcpStream
2025-05-02 19:16:03.861 +02:00 [INF] [COM] Tcp log: TCP_NODELAY
2025-05-02 19:16:03.861 +02:00 [INF] [COM] Tcp log: TCP_QUICKACK
2025-05-02 19:16:03.862 +02:00 [INF] [COM] Tcp log: Binding socket to specified NIC address 127.0.0.2
2025-05-02 19:16:03.862 +02:00 [INF] [COM] Connecting to remote endpoint: 127.0.0.1:13400
2025-05-02 19:16:03.863 +02:00 [INF] [COM] Creating NetworkStream for socket
2025-05-02 19:16:03.864 +02:00 [INF] [COM] Send RoutingActivationRequest
2025-05-02 19:16:08.476 +02:00 [DBG] {"requestData":{"consumer":"OSB","useCase":"TO_Readout","vin":"","mixNumber":null,"zone":null,"creationTime":"2025-05-02T17:16:08.373017825Z","softwareServiceOrderId":"84875c24-b1b1-4002-b52b-94da5cfd1331","purpose":"NO_HW","productType":"40","structureWeek":201505},"schemaVersion":"3.2","keyManifest":null,"configuration":[{"connectionType":"CAN","maxBlockLengthBytes":3840,"maxParallelity":36,"queuedRequestsAllowed":false,"udsTimingsContainer":{"normalTimings":{"p6Client":6000,"p6EnhancedClient":15000,"p3ClientFunc":1000,"p3ClientFuncTesterPresent":100,"p3ClientPhys":1000,"p4Client":600000},"enhancedTimings":{"p6Client":6000,"p6EnhancedClient":15000,"p3ClientFunc":1000,"p3ClientFuncTesterPresent":100,"p3ClientPhys":1000,"p4Client":600000}},{"connectionType":"DEFAULT","maxBlockLengthBytes":-1,"maxParallelity":36,"queuedRequestsAllowed":true,"udsTimingsContainer":{"normalTimings":{"p6Client":3000,"p6EnhancedClient":8000,"p3ClientFunc":1000,"p3ClientFuncTesterPresent":100,"p3ClientPhys":1000,"p4Client":600000},"enhancedTimings":{"p6Client":3000,"p6EnhancedClient":8000,"p3ClientFunc":1000,"p3ClientFuncTesterPresent":100,"p3ClientPhys":1000,"p4Client":600000}}],"sections":[{"id":1743681048,"packageIdentity":null,"instructionManual":{"name":"Based on OET_Readout-v2.1.362","version":"6.0"},"activity":{"name":"0","reportCode":0,"checkPoint":null,"abortOnFailure":false,"timeout":null,"failing":true,"retries":0,"retryDelay":null,"delay":0,"siigCorrelationId":null,"parallelismPerAttempt":[],"completePersistently":false,"retryParentActivity":true,"resetOnRetryAttempt":[],"resultEvaluationEntries":[],"commands":[{"activity":{"name":"SimpleReadout","reportCode":0,"checkPoint":null,"abortOnFailure":false,"timeout":null,"failing":true,"retries":0,"retryDelay":null,"delay":0,"siigCorrelationId":null,"parallelismPerAttempt":[1],"completePersistently":false,"retryParentActivity":true,"resetOnRetryAttempt":[],"resultEvaluationEntries":[],"commands":[{"vehicleReadout":{"name":"vehicle_readout_action_v1","reportCode":3000,"checkPoint":null,"abortOnFailure":false,"timeout":null,"failing":false,"retries":0,"retryDelay":0,"delay":null,"siigCorrelationId":"dad81583-692f-c2f6-6330-ffe25779917a","udsTimingsContainer":null,"failState":"FAIL_FLOW","vehicleReadoutEntries":[{"ecuAddresses":[7442],"useFunctionalRequest":true,"useSecureRead":false,"request":"22F120"},{"ecuAddresses":[7442],"useFunctionalRequest":true,"useSecureRead":false,"request":"22EDA0"},{"ecuAddresses":[7442],"useFunctionalRequest":false,"useSecureRead":false,"request":"22F114"},{"ecuAddresses":[7442],"useFunctionalRequest":false,"useSecureRead":false,"request":"22C011"},{"ecuAddresses":[7442],"useFunctionalRequest":false,"useSecureRead":false,"request":"22C010"},{"ecuAddresses":[7442],"useFunctionalRequest":true,"useSecureRead":false,"request":"22F12A"},{"ecuAddresses":[7442],"useFunctionalRequest":false,"useSecureRead":false,"request":"22F18C"},{"ecuAddresses":[7442],"useFunctionalRequest":false,"useSecureRead":false,"request":"22F12E"},{"ecuAddresses":[7442],"useFunctionalRequest":false,"useSecureRead":false,"request":"22F120"}]}],"controlFlowMode":null,"controlFlowValidation":null,"controlFlowVariableName":null}],"controlFlowMode":null,"controlFlowValidation":null,"controlFlowVariableName":null}],"ecuMap":[{"ecuName":"SGA","ecuAddress":7460},{"ecuName":"HPA","ecuAddress":7442},{"ecuName":"HPB","ecuAddress":7425},{"ecuName":"LPA","ecuAddress":7450},{"ecuName":"HIA","ecuAddress":7437},{"ecuName":"HIB","ecuAddress":7438},{"ecuName":"HIC","ecuAddress":7560},{"ecuName":"PGWM","ecuAddress":7456},{"ecuName":"PGWA","ecuAddress":7446},{"ecuName":"FGWM","ecuAddress":7431},{"ecuName":"FGWA","ecuAddress":7435},{"ecuName":"DGWM","ecuAddress":7449},{"ecuName":"DGWA","ecuAddress":7445},{"ecuName":"LPC","ecuAddress":7451},{"ecuName":"DHUM","ecuAddress":4613},{"ecuName":"DHUH","ecuAddress":4614},{"ecuName":"TCA","ecuAddress":7559},{"ecuName":"AUD","ecuAddress":4626},{"ecuName":"SUM","ecuAddress":5652},{"ecuName":"ADPU","ecuAddress":7558},{"ecuName":"FLL","ecuAddress":7477},{"ecuName":"CSD","ecuAddress":4673},{"ecuName":"HUD","ecuAddress":6209},{"ecuName":"FIOC","ecuAddress":7432},{"ecuName":"GCCC","ecuAddress":7550},{"ecuName":"GHCA","ecuAddress":7551},{"ecuName":"PAK","ecuAddress":7549},{"ecuName":"ETCM","ecuAddress":7555},{"ecuName":"TVRR","ecuAddress":7542},{"ecuName":"TVRL","ecuAddress":7541},{"ecuName":"IHRA","ecuAddress":5687},{"ecuName":"IHFA","ecuAddress":5778},{"ecuName":"PSMD","ecuAddress":6676},{"ecuName":"FSRR","ecuAddress":5249},{"ecuName":"WPC","ecuAddress":6977},{"ecuName":"FSRL","ecuAddress":5233},{"ecuName":"HLCM","ecuAddress":7440},{"ecuName":"SRSM","ecuAddress":7169},{"ecuName":"PPD","ecuAddress":7457},{"ecuName":"BPD","ecuAddress":7468},{"ecuName":"RSRR","ecuAddress":7459},{"ecuName":"RSRL","ecuAddress":7458},{"ecuName":"PSMP","ecuAddress":6682},{"ecuName":"FLR","ecuAddress":5201},{"ecuName":"PSCM","ecuAddress":5650},{"ecuName":"CRSM","ecuAddress":7553},{"ecuName":"RML","ecuAddress":5142},{"ecuName":"RMR","ecuAddress":5143},{"ecuName":"HVBM","ecuAddress":7443},{"ecuName":"RSRR","ecuAddress":7459},{"ecuName":"RSRL","ecuAddress":7458},{"ecuName":"CCMB","ecuAddress":6673},{"ecuName":"BCMA","ecuAddress":5793},{"ecuName":"RBCM","ecuAddress":5673},{"ecuName":"SRSR","ecuAddress":7554},{"ecuName":"SWM","ecuAddress":7057},{"ecuName":"ADSS","ecuAddress":7505},{"ecuName":"NFCA","ecuAddress":7523},{"ecuName":"OHRL","ecuAddress":7525},{"ecuName":"OHRR","ecuAddress":7526},{"ecuName":"OHC","ecuAddress":6946},{"ecuName":"OHLC","ecuAddress":7547},{"ecuName":"OHTR","ecuAddress":7527},{"ecuName":"OHTL","ecuAddress":7548},{"ecuName":"DLPR","ecuAddress":7429},{"ecuName":"DLPL","ecuAddress":7428},{"ecuName":"FMDM","ecuAddress":7010},{"ecuName":"GRCM","ecuAddress":7465},{"ecuName":"BBS","ecuAddress":7486},{"ecuName":"TRM","ecuAddress":6679},{"ecuName":"POT","ecuAddress":6677},{"ecuName":"DDM","ecuAddress":6674},{"ecuName":"RDDM","ecuAddress":6689},{"ecuName":"PDM","ecuAddress":6675},{"ecuName":"RPDM","ecuAddress":7483},{"ecuName":"HCMR","ecuAddress":7092},{"ecuName":"HCML","ecuAddress":7091},{"ecuName":"TTLL","ecuAddress":7030},{"ecuName":"TTLR","ecuAddress":7031},{"ecuName":"BTLL","ecuAddress":7028},{"ecuName":"BTLR","ecuAddress":7029},{"ecuName":"HOD","ecuAddress":7557},{"ecuName":"VESA","ecuAddress":7478},{"ecuName":"VESB","ecuAddress":7479},{"ecuName":"VESC","ecuAddress":7480},{"ecuName":"PSMR","ecuAddress":7436}],"savedResponsesToReport":[],"dtcsToMask":[]}
2025-05-02 19:16:08.866 +02:00 [DBG] [COM] DoIPRequest: 02FD8001000000060E801FFF3E80
2025-05-02 19:16:08.866 +02:00 [DBG] [COM] DoIPResponse: 02FD8002000000051FFF0E8000
2025-05-02 19:16:08.971 +02:00 [DBG] [COM] DoIPRequest: 02FD8001000000070E801FFF22F120
2025-05-02 19:16:08.971 +02:00 [DBG] [COM] DoIPResponse: 02FD8002000000051FFF0E8000
2025-05-02 19:16:08.986 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E12050E8062F12053442848204141
2025-05-02 19:16:08.986 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E12060E8062F12052442848204141
2025-05-02 19:16:08.986 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E12120E8062F12042442848204141
2025-05-02 19:16:08.986 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E12410E8062F12085452848204141
2025-05-02 19:16:08.986 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E12640E8062F12087482848204141
2025-05-02 19:16:08.986 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E14160E8062F12051442848204141
2025-05-02 19:16:08.986 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E14170E8062F12050442848204141
2025-05-02 19:16:08.986 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E14510E8062F12062442848204141
2025-05-02 19:16:08.986 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E14710E8062F12063442848204141
2025-05-02 19:16:08.986 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E14810E8062F12060442848204141
2025-05-02 19:16:08.986 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E16120E8062F12046442848204141
2025-05-02 19:16:08.986 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E16140E8062F12052442848204141
2025-05-02 19:16:08.986 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E16290E8062F12033442848204141
2025-05-02 19:16:08.986 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E16370E8062F12038442848204141
2025-05-02 19:16:08.986 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E16920E8062F12035442848204141
2025-05-02 19:16:08.986 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E16A10E8062F12034442848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E16C30E8062F12065442848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E16D40E8062F12087482848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E18410E8062F12085442848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1A110E8062F12087482848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1A120E8062F12073442848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1A130E8062F12072442848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1A140E8062F12056442848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1A150E8062F12068442848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1A1A0E8062F12057442848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1A210E8062F12071442848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1A430E8062F12058442848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1A530E8062F12059442848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1A600E8062F12087482848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1A610E8062F12087482848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1A680E8062F12087482848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1B110E8062F12087482848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1B120E8062F12087482848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1B130E8062F12087482848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1B220E8062F12081442848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1B410E8062F12054442848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1B420E8062F12087482848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1B510E8062F12067442848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1B610E8062F12066442848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1B620E8062F12069442848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1B740E8062F12087482848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1B750E8062F12087482848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1B910E8062F12087482848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1B920E8062F12087482848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1BB30E8062F12087482848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1BB40E8062F12087482848204141
2025-05-02 19:16:08.987 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1C010E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D010E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D040E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D050E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D060E8062F12047442848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D070E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D080E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D0B0E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D0D0E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D0E0E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D100E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D120E8062F12032442848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D130E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D150E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D160E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D190E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D1A0E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D1B0E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D200E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D210E8062F12039442848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D220E8062F12064442848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D230E8062F12061442848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D240E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D2C0E8062F12040442848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D310E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D320E8062F12049442848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D350E8062F12083442848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D360E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D370E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D380E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D3A0E8062F12087482848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D3B0E8062F12070442848204141
2025-05-02 19:16:08.988 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D3D0E8062F12087482848204141
2025-05-02 19:16:08.989 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D4A0E8062F12087482848204141
2025-05-02 19:16:08.989 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D4B0E8062F12084442848204141
2025-05-02 19:16:08.989 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D4E0E8062F12075442848204141
2025-05-02 19:16:08.989 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D510E8062F12041442848204141
2025-05-02 19:16:08.989 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D550E8062F12076442848204141
2025-05-02 19:16:08.989 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D570E8062F12087482848204141
2025-05-02 19:16:08.989 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D580E8062F12077442848204141
2025-05-02 19:16:08.989 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D5B0E8062F12087482848204141
2025-05-02 19:16:08.989 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D5C0E8062F12087482848204141
2025-05-02 19:16:08.989 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D620E8062F12086462848204141
2025-05-02 19:16:08.989 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D630E8062F12074442848204141
2025-05-02 19:16:08.989 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D650E8062F12080442848204141
2025-05-02 19:16:08.989 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D660E8062F12082442848204141
2025-05-02 19:16:08.989 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D670E8062F12079442848204141
2025-05-02 19:16:08.989 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D680E8062F12086482848204141
2025-05-02 19:16:08.989 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D730E8062F12086452848204141
2025-05-02 19:16:08.989 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D740E8062F12086472848204141
2025-05-02 19:16:08.999 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D750E8062F12036442848204141
2025-05-02 19:16:08.999 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D760E8062F12037442848204141
2025-05-02 19:16:08.999 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D7C0E8062F12078442848204141
2025-05-02 19:16:08.999 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D7D0E8062F12043442848204141
2025-05-02 19:16:09.000 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D7E0E8062F12087482848204141
2025-05-02 19:16:09.000 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D7F0E8062F12087482848204141
2025-05-02 19:16:09.000 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D810E8062F12055442848204141
2025-05-02 19:16:09.000 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D820E8062F12087482848204141
2025-05-02 19:16:09.000 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D850E8062F12048442848204141
2025-05-02 19:16:09.000 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D860E8062F12044442848204141
2025-05-02 19:16:09.000 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D870E8062F12045442848204141
2025-05-02 19:16:09.000 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E1D880E8062F12087482848204141
2025-05-02 19:16:10.878 +02:00 [DBG] [COM] DoIPRequest: 02FD8001000000060E801FFF3E80
2025-05-02 19:16:10.879 +02:00 [DBG] [COM] DoIPResponse: 02FD8002000000051FFF0E8000
2025-05-02 19:16:11.983 +02:00 [DBG] [COM] DoIPRequest: 02FD8001000000070E801FFF22EDA0
2025-05-02 19:16:11.983 +02:00 [DBG] [COM] DoIPResponse: 02FD8002000000051FFF0E8000
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004712050E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004712060E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004712120E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004712410E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004712640E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004714160E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004714170E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004714510E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004714710E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004714810E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004716120E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
